Time,Height,Wicking Rate,Time_Uniform,Filtered Height (Uniform),Filtered Height (Raw),Wicking Rate (Spline),Wicking Rate Filtered (Spline)
735.255147,139.1007556675063,0.0267963702864048,735.6891985872642,139.1007556675063,139.1043323487579,1.559022470907738e-11,0.007726736072744803
735.952759,139.1007556675063,0.0254565517720846,736.0343184626573,139.1007556675063,139.10671103514525,2.7713372348750803e-12,0.006095798136605708
736.286052,139.1007556675063,0.0241837241834803,736.3794383380504,139.1007556675063,139.10856676251748,7.423296334857129e-13,0.004698271036848142
736.619088,139.1007556675063,0.0229745379743063,736.7245582134434,139.1007556675063,139.10998201697075,1.989734478311539e-13,0.003544558314888129
736.952375,139.1007556675063,0.021825811075591,737.0696780888366,139.1007556675063,139.11104202750587,5.330460611725337e-14,0.002640062828904846
737.285516,139.1007556675063,0.0207345205218114,737.4147979642296,139.1007556675063,139.11183295602078,1.4285437797112948e-14,0.0019847219960460105
737.618787,139.1007556675063,0.0196977944957209,737.7599178396227,139.1007556675063,139.1124399516305,3.827493347257198e-15,0.0015726888718720785
737.952004,139.1007556675063,0.0187129047709348,738.1050377150158,139.1007556675063,139.11294512205842,1.0256099258944684e-15,0.0013921723703873062
738.285257,139.1007556675063,0.0177772595323881,738.4501575904088,139.1007556675063,139.11342547871723,2.747544518083699e-16,0.0014254457299837603
738.61835,139.1007556675063,0.0168883965557687,738.795277465802,139.1007556675063,139.11395091448045,7.363646491841977e-17,0.0016490278910071782
738.951592,139.1007556675063,0.0160439767279802,739.140397341195,139.1007556675063,139.1145822739682,1.9734382509676422e-17,0.0020340378784792406
739.284991,139.1007556675063,0.0152417778915812,739.485517216588,139.1007556675063,139.11536957540952,5.2849677229522675e-18,0.0025467176854379265
739.617979,139.1007556675063,0.0144796889970021,739.8306370919812,139.1007556675063,139.11635044080583,1.4167859197469664e-18,0.003149114641459751
739.951317,139.1007556675063,0.013755704547152,740.1757569673742,139.1007556675063,139.1175487872585,3.795993209638415e-19,0.0037999099430545344
740.284444,139.1007556675063,0.0130679193197944,740.5208768427674,139.1007556675063,139.11897382702315,1.0202761102787283e-19,0.004455376014927965
740.619953,139.1007556675063,0.0124145233538047,740.8659967181604,139.1007556675063,139.12061941723755,2.7255908038694094e-20,0.005070441766641853
740.953314,139.1007556675063,0.0117937971861145,741.2111165935535,139.1007556675063,139.12246379249157,7.300227355515138e-21,0.005599841693232331
741.286366,139.1007556675063,0.0112041073268087,741.5562364689466,139.1007556675063,139.1244697046492,1.9567320149550593e-21,0.005999322213202366
741.619652,139.1007556675063,0.0106439019604683,741.9013563443397,139.1007556675063,139.12658498479817,5.243211881402642e-22,0.0062268767085791816
741.95296,139.1007556675063,0.0101117068624449,742.2464762197328,139.1007556675063,139.12874353211822,1.404927951778612e-22,0.0062439794722779435
742.286327,139.1007556675063,0.0096061215193226,742.5915960951259,139.1007556675063,139.13086672405785,3.7606918896716334e-23,0.006016788204992164
742.6189,139.1007556675063,0.0091258154433565,742.9367159705189,139.1007556675063,139.13286523173994,1.0090359182145902e-23,0.005517284865932182
742.952523,139.1007556675063,0.0086695246711887,743.281835845912,139.1007556675063,139.13464121422672,2.699499804070624e-24,0.004724325561983116
743.285688,139.1007556675063,0.0082360484376292,743.6269557213051,139.1007556675063,139.136090855409,7.140803655430118e-25,0.0036245717325477608
743.618507,139.1007556675063,0.0078242460157478,743.9720755966981,139.1007556675063,139.13710719807855,1.5814197481926048e-25,0.002213277130464047
743.952271,139.1007556675063,0.0074330337149604,744.3171954720913,139.1007556675063,139.1375832214169,8.264196191685031e-26,0.0004949079471392084
744.285257,139.1007556675063,0.0070613820292124,744.6623153474843,139.1007556675063,139.1374151008879,4.87955920480628e-25,0.0015164231705076705
744.618414,139.1007556675063,0.0067083129277517,745.0074352228775,139.1007556675063,139.13650558353393,1.8696404454455817e-24,0.0037967245839788735
744.951796,139.1007556675063,0.0063728972813641,745.3525550982705,139.1007556675063,139.13476740709623,6.99280166723696e-24,0.00631210571557767
745.285159,139.1007556675063,0.0060542524172959,745.6976749736635,139.1007556675063,139.13212668832685,2.6100875714437784e-23,0.009018976233308352
745.982441,139.1007556675063,0.0057515397964311,746.0427948490567,139.1007556675063,139.12852620441765,1.4676349615665403e-22,0.011864466159182725
746.315624,139.1007556675063,0.0054639628066096,746.3879147244497,139.1007556675063,139.12392849168708,4.213114981613794e-22,0.014787063856659963
746.648755,139.1007556675063,0.0051907646662791,746.7330345998428,139.1007556675063,139.11831868754967,1.5383738934271311e-21,0.01771746403174709
746.981954,139.1007556675063,0.0049312264329651,747.0781544752359,139.1007556675063,139.1117070453231,5.732726113565748e-21,0.020579613192484667
747.315142,139.1007556675063,0.0046846651113169,747.423274350629,139.1007556675063,139.10413105653714,2.1392202835181623e-20,0.02329193555430763
747.648725,139.1007556675063,0.004450431855751,747.7683942260221,139.1007556675063,139.0956571220042,7.988001061889657e-20,0.02576871824968292
747.981656,139.1007556675063,0.0042279102629635,748.1135141014151,139.1007556675063,139.08638172086043,2.9785739475085404e-19,0.027921630991293286
748.314931,139.1007556675063,0.0040165147498153,748.4586339768082,139.1007556675063,139.076432035932,1.112082553188873e-18,0.029661352130783802
748.648013,139.1007556675063,0.0038156890123245,748.8037538522013,139.1007556675063,139.0659660039365,4.149357290622502e-18,0.03089927042221024
748.981338,139.1007556675063,0.0036249045617083,749.1488737275944,139.1007556675063,139.0551717699855,1.549058961727908e-17,0.031549229798235094
749.314507,139.1007556675063,0.0034436593336229,749.4939936029875,139.1007556675063,139.04426653738452,5.7800443571879e-17,0.03152928314787034
749.647775,139.1007556675063,0.0032714763669417,749.8391134783806,139.1007556675063,139.0334948155925,2.1574093209407544e-16,0.030763420464525223
749.980993,139.1007556675063,0.0031079025485947,750.1842333537736,139.1007556675063,139.02312608115813,8.051072216029569e-16,0.029183236830261156
750.314246,139.1007556675063,0.0029525074211649,750.5293532291668,139.1007556675063,139.01345187824924,3.004834424715282e-15,0.02672950651755016
750.649907,139.1007556675063,0.0028048820501067,750.8744731045598,139.1007556675063,139.00478239678603,1.1251837293699513e-14,0.023353631007382063
750.982966,139.1007556675063,0.0026646379476013,751.2195929799528,139.1007556675063,138.99744257694408,4.185136230132772e-14,0.019018930904463296
751.315797,139.1007556675063,0.0025314060502213,751.564712855346,139.1007556675063,138.99176779868785,1.5610401468615236e-13,0.013701754529438353
751.649366,139.1007556675063,0.0024048357477102,751.909832730739,139.1007556675063,138.98809922382313,5.83164169510145e-13,0.007392379336689125
751.982174,139.1007556675063,0.0022845939603247,752.2549526061322,139.1007556675063,138.98677886563618,2.174247950653818e-12,9.568616394885031e-05
