Time,Height,Wicking Rate,Avg Wicking Rate,Time_Uniform,Height_Model,Wicking_Rate
400.486029,86.34912,0.0,0.21561081722528705,400.5136243205056,85.59104188813626,0.05520361828273459
400.652461,86.34912,0.0,0.2155212519710443,400.6850037061797,85.60050162701444,0.05519167760509666
400.81947,86.34912,0.0,0.21543145097217956,400.8563830918539,85.60995932020893,0.05517974512176559
400.985718,86.34912,0.0,0.215342133457232,401.02776247752803,85.61941496912317,0.055167820821863944
401.152369,86.34912,0.0,0.21525267372906876,401.1991418632022,85.62886857515868,0.055155904694538814
401.319033,86.34912,0.0,0.2151632813288474,401.37052124887634,85.63832013971512,0.055143996728961774
401.48565,86.34912,0.0,0.21507398832311939,401.54190063455053,85.64776966419036,0.05513209691432874
401.652569,86.34912,0.0,0.2149846077543699,401.71328002022466,85.65721714998037,0.05512020523985998
401.818841,86.34912,0.0,0.2148956474641765,401.88465940589884,85.66666259847926,0.055108321694799886
401.985497,86.34912,0.0,0.21480655557083442,402.056038791573,85.67610601107933,0.055096446268417115
402.152414,86.34912,0.0,0.21471739816536323,402.22741817724716,85.68554738917106,0.05508457895000428
402.318708,86.34912,0.0,0.2146286470973654,402.3987975629213,85.69498673414304,0.05507271972887807
402.48521,86.34912,0.0,0.21453985849566995,402.5701769485955,85.7044240473821,0.05506086859437901
402.652057,86.34912,0.0,0.21445095957873125,402.7415563342696,85.71385933027318,0.05504902553587152
402.818405,86.34912,0.0,0.21436239985111902,402.9129357199438,85.72329258419944,0.05503719054274374
402.985339,86.34912,0.0,0.21427360165080347,403.0843151056179,85.73272381054221,0.05502536360440752
403.151693,86.34912,0.0,0.2141851851283184,403.2556944912921,85.74215301068102,0.0550135447102983
403.318302,86.34912,0.0,0.2140967061792301,403.42707387696623,85.75158018599356,0.05500173384987507
403.485353,86.34912,0.0,0.21400806586404142,403.5984532626404,85.76100533785576,0.05498993101262028
403.651449,86.34912,0.0,0.21392000502889313,403.76983264831455,85.77042846764172,0.05497813618803972
403.818051,86.34912,0.0,0.21383174869515675,403.94121203398873,85.77984957672373,0.054966349365662553
403.984825,86.34912,0.0,0.21374347415153527,404.11259141966286,85.78926866647234,0.05495457053504113
404.151304,86.34912,0.0,0.21365542841351318,404.28397080533705,85.79868573825624,0.054942799685750984
404.318436,86.34912,0.0,0.2135671102566295,404.4553501910112,85.8081007934424,0.05493103680739075
404.484615,86.34912,0.0,0.21347936805952433,404.62672957668536,85.81751383339599,0.05491928188958203
404.651201,86.34912,0.0,0.21339148329872373,404.7981089623595,85.82692485948039,0.05490753492196943
404.818163,86.34912,0.0,0.21330347274956632,404.9694883480337,85.83633387305719,0.054895795894220376
404.984303,86.34912,0.0,0.21321596753343794,405.1408677337078,85.84574087548626,0.05488406479602511
405.151088,86.34912,0.0,0.21312819478347297,405.312247119382,85.85514586812567,0.054872341617096615
405.64916,86.34912,0.0,0.2128665075998185,405.4836265050561,85.86454885233175,0.054860626347170496
405.815727,86.34912,0.0,0.21277913657594646,405.6550058907303,85.87394982945906,0.054848918976004954
405.982317,86.34912,0.0,0.21269182519592347,405.82638527640444,85.8833488008604,0.054837219493380725
406.148944,86.34912,0.0,0.21260456607268688,405.9977646620786,85.89274576788684,0.05482552788910093
406.315629,86.34912,0.0,0.21251734818204593,406.16914404775275,85.90214073188767,0.05481384415299111
406.482163,86.34912,0.0,0.21243028073534434,406.34052343342694,85.91153369421048,0.05480216827489908
406.648764,86.34912,0.0,0.21234324961577897,406.51190281910107,85.92092465620112,0.05479050024469488
406.815384,86.34912,0.0,0.21225627986575846,406.68328220477525,85.93031361920366,0.05477884005227073
406.98198,86.34912,0.0,0.21216939383900976,406.8546615904494,85.93970058456048,0.05476718768754092
407.148594,86.34912,0.0,0.2120825695397096,407.02604097612357,85.94908555361224,0.05475554314044175
407.315266,86.34912,0.0,0.2119957860847769,407.1974203617977,85.95846852769785,0.054743906400931505
407.481866,86.34912,0.0,0.21190911106704316,407.3687997474719,85.96784950815447,0.05473227745899033
407.64839,86.34912,0.0,0.21182254638611475,407.540179133146,85.97722849631765,0.054720656304620176
407.815,86.34912,0.0,0.2117360077486115,407.7115585188202,85.98660549352113,0.054709042927844745
407.981638,86.34912,0.0,0.21164952526613465,407.8829379044943,85.99598050109698,0.05469743731870942
408.148245,86.34912,0.0,0.21156312947027373,408.0543172901685,86.00535352037556,0.054685839467281186
408.314911,86.34912,0.0,0.21147677362191655,408.22569667584264,86.01472455268555,0.05467424936364858
408.481464,86.34912,0.0,0.2113905467201322,408.3970760615168,86.02409359935388,0.054662666997921605
408.648066,86.34912,0.0,0.2113043647684852,408.56845544719096,86.03346066170585,0.05465109236023165
408.814691,86.34912,0.0,0.21121824117617144,408.73983483286514,86.04282574106503,0.054639525440731494
408.981288,86.34912,0.0,0.21113220221459128,408.91121421853927,86.05218883875332,0.05462796622959514
409.147889,86.34912,0.0,0.21104623125649316,409.08259360421346,86.06154995609091,0.05461641471701783
409.31454,86.34912,0.0,0.2109603045130036,409.2539729898876,86.0709090943964,0.054604870893215925
409.481164,86.34912,0.0,0.21087446161504025,409.4253523755618,86.0802662549866,0.05459333474842687
409.647705,86.34912,0.0,0.21078873125872877,409.5967317612359,86.0896214391767,0.05458180627290913
